authorId,name,paperCnt,lastPub,mostPub,pubPerYearAvg,topic,activity
7830,B. M\uller,1,2001,2001,1,0,0
7831,K. Yoshida,2,2001,2000,1,0,1
7832,Gustavo S Lozano,1,2002,2002,1,0,0
7833,Y. Meurice,2,2002,2001,1,0,1
7834,J. Rahmfeld,5,2000,1999,2.5,0,2
7835,R. Holman,2,2002,1999,1,0,1
7836,J. M. Borwein,1,2000,2000,1,0,0
7837,A. A. Andrianov,3,2003,2001,1,1,1
7838,M. Hortacsu,1,2001,2001,1,0,0
7839,J. Schnittger,1,1999,1999,1,0,0
7840,John F. Donoghue,4,2002,2002,1.3333333333333333,1,1
7841,L.A. Ferreira,6,2002,1999,2,0,2
7842,M. Mattes,1,2003,2003,1,1,0
7843,T. Yoneya,1,2002,2002,1,0,0
7844,H. Nastase,1,2002,2002,1,0,0
7845,Victor Petrov,2,2000,1999,1,0,1
7846,I. Sachs,6,2002,2000,2,1,2
7847,J.F. Morales,2,2001,2000,1,0,1
7848,Jin Young Kim,7,2003,2000,1.4,0,2
7849,Gino N. J. Ananos,2,2003,2002,1,0,1
7850,Liu Zhao,2,2001,2001,2,0,1
7851,T. Torma,1,1999,1999,1,0,0
7852,Z.-H. Yu,1,2001,2001,1,0,0
7853,L.E. Ibanez,6,2003,2002,1.5,0,2
7854,Patrick Meessen,5,2003,1999,1,0,2
7855,L.T. Kelleyane,1,2002,2002,1,0,0
7856,Kenneth Intriligator,4,2000,1999,2,0,1
7857,J. A.Helayel-Neto,1,2000,2000,1,1,0
7858,L.V. Laperashvili,1,1999,1999,1,0,0
7859,H.-P. Pavel,3,2002,1999,1,0,1
7860,Ruud Siebelink,2,1999,1999,2,0,1
7861,Jens Ole Madsen,1,1999,1999,1,0,0
7862,Robert Oeckl,7,2002,2000,1.75,1,2
7863,Krzysztof Pilch,4,2001,2000,2,0,1
7864,G.Arreaga,1,2001,2001,1,1,0
7865,S. Mahieu,1,2001,2001,1,0,0
7866,Andrei Micu,4,2002,2002,2,0,1
7867,H.A. Morales-Tecotl,1,2002,2002,1,1,0
7868,Kayoko Fujimura,1,2002,2002,1,1,0
7869,Silvia Vaula`,1,2001,2001,1,0,0
7870,S. Hayakawa,2,2001,2000,1,0,1
7871,D.N. Page,1,2001,2001,1,0,0
7872,Philippe Pouliot,2,2001,2001,2,0,1
7873,M. Orselli,3,2002,2002,1.5,0,1
7874,Guowen Peng,1,2001,2001,1,0,0
7875,A. Shcherbakov,2,2002,2001,1,0,1
7876,S.L.Lebedev,1,2002,2002,1,0,0
7877,Yu. V. Shtanov,2,2000,2000,2,0,1
7878,V.S. Alves,1,2002,2002,1,0,0
7879,G. Soliani,1,1999,1999,1,0,0
7880,Yutaka Matsuo,8,2002,2001,2.6666666666666665,0,2
7881,L. Perivolaropoulos,3,2002,2000,1,0,1
7882,K.R. Kristjansson,1,2002,2002,1,0,0
7883,Bernd-Dietrich Doerfel,1,2002,2002,1,0,0
7884,L.L. Salcedo,6,2002,2000,2,0,2
7885,A. Ghodsi,1,2002,2002,1,0,0
7886,Hisashi Echigoya,2,2002,2000,1,0,1
7887,G. Korchemsky,1,2002,2002,1,1,0
7888,Chen-Gang Zhou,1,2000,2000,1,0,0
7889,B. de Carlos,4,2001,1999,2,1,1
7890,A. Pasquinucci,2,2000,1999,1,0,1
7891,Piet Claus,4,1999,1999,4,0,1
7892,H. Osborn,5,2002,2002,1.25,0,2
7893,Ruben Manvelyan,1,2002,2002,1,0,0
7894,Chung-I Tan,2,2002,2000,1,0,1
7895,L.C. Garcia de Andrade,1,2001,2001,1,0,0
7896,C. M. Hull,2,2001,1999,1,0,1
7897,S.Jabbari-Faruji,1,2002,2002,1,0,0
7898,Cyril Cartier,1,2000,2000,1,0,0
7899,R. Rabadan,9,2003,1999,2.25,1,2
7900,Andrzej Herdegen,1,2000,2000,1,0,0
7901,Sergei Afanas'ev,1,2000,2000,1,0,0
7902,J.Y. Grandpeix,2,2001,2001,2,0,1
7903,Friedrich W. Hehl,1,2001,2001,1,0,0
7904,Tao Liu,2,2003,2002,1,0,1
7905,Toby Wiseman,2,2003,2000,1,0,1
7906,N. Riazi,2,2003,2002,1,0,1
7907,Alexander P. Kobushkin,1,2002,2002,1,1,0
7908,R. Aros,1,2000,2000,1,0,0
7909,Verena Schoen,2,2000,2000,2,0,1
7910,Roger C. Millikan,2,2001,2001,2,0,1
7911,Kiyoshi Shiraishi,5,2002,2002,2.5,0,2
7912,Olivier Espinosa,1,2002,2002,1,1,0
7913,Ruo Peng Wang,1,2001,2001,1,1,0
7914,A. M. Semikhatov,1,1999,1999,1,0,0
7915,Heinz J. Rothe,3,2003,2002,1.5,0,1
7916,III.,1,2002,2002,1,0,0
7917,L.C.Q. Vilar,1,2000,2000,1,1,0
7918,Xiao-Jun Wang,6,2003,2002,2,0,2
7919,B. Klein,1,2000,2000,1,0,0
7920,F. Ravndal,1,2001,2001,1,0,0
7921,H.Y. Guo,1,2001,2001,1,0,0
7922,Arno R. Bohm,1,1999,1999,1,0,0
7923,C.N. Ferreira,4,2002,2002,2,0,1
7924,Hiroaki Terashima,6,2001,2000,2,0,2
7925,Bj\{o}rn Garbrecht,1,2001,2001,1,1,0
7926,D. Roggenkamp,1,2000,2000,1,0,0
7927,A.N. Ivanov,1,1999,1999,1,0,0
7928,St\'ephane Lavignac,3,2000,1999,1.5,0,1
7929,Shun'ya Mizoguchi,8,2003,2000,1.6,0,2
7930,J. Polchinski,2,2001,1999,1,0,1
7931,F. Aceves de la Cruz,4,2002,2001,2,0,1
7932,M.S.Sarandy,2,2003,2000,1,0,1
7933,Yasuaki Fukuoka,1,1999,1999,1,0,0
7934,H. Toki,1,2001,2001,1,0,0
7935,Lisa Dyson,3,2003,2002,1.5,0,1
7936,R. Wulkenhaar,9,2002,2001,3,1,2
7937,J. Maldacena,3,2002,1999,1,0,1
7938,I. V. Vancea,9,2003,2001,2.25,0,2
7939,Jian-Zu Zhang,1,2001,2001,1,1,0
7940,Horace Crater,1,2000,2000,1,0,0
7941,David Kutasov,9,2003,2000,2.25,0,2
7942,SharadShrivastava,1,2002,2002,1,1,0
7943,N. Ishibashi,4,2001,1999,1.3333333333333333,0,1
7944,Andrei Khrennikov,1,2001,2001,1,1,0
7945,Brian P. Dolan,8,2003,2001,2,0,2
7946,C. Pena,5,2000,1999,2.5,0,2
7947,G Legg,1,2001,2001,1,0,0
7948,Hiroyuki Abe,1,2002,2002,1,0,0
7949,J. De Pessemier,1,2000,2000,1,0,0
7950,Y. Matsuo,7,2003,2000,1.75,0,2
7951,Semen Klevtsov,1,2001,2001,1,1,0
7952,A. Yu. Petrov,4,2002,2001,1.3333333333333333,0,1
7953,Jan Fischer,1,2001,2001,1,0,0
7954,Jan B. Gutowski,2,2003,2002,1,0,1
7955,Katherine A Seaton,1,2000,2000,1,0,0
7956,Z. Guralnik,6,2002,2001,1.5,0,2
7957,S. M. Nishigaki,5,2000,2000,5,0,2
7958,Peter A. Henning,1,1999,1999,1,0,0
7959,Dave J. Clements,1,2003,2003,1,0,0
7960,Daniele A. Steer,2,2002,2000,1,0,1
7961,C. Castro,6,2002,2001,2,0,2
7962,D. Mamone,1,2003,2003,1,0,0
7963,E. S. Moreira Jr.,1,2003,2003,1,0,0
7964,Igor R. Klebanov,23,2003,1999,4.6,0,2
7965,S. Mukherjee,1,2002,2002,1,0,0
7966,David Berenstein,19,2003,2002,3.8,0,2
7967,M. V. Ioffe,2,2003,2002,1,0,1
7968,Tsippy R. Mendelson,1,1999,1999,1,0,0
7969,T. Christodoulakis,2,2001,2000,1,0,1
7970,Mario Trigianteand Silvia Vaula,1,2003,2003,1,0,0
7971,S. Vandoren,2,2000,2000,2,0,1
7972,L. F. Blazhyjevskii,1,1999,1999,1,1,0
7973,ShogoTanimura,1,2001,2001,1,0,0
7974,H. Ita,1,1999,1999,1,0,0
7975,Gabor Papp,1,1999,1999,1,0,0
7976,Kazuya Koyama,10,2003,2002,2.5,1,2
7977,A.Yu. Volkov,1,2000,2000,1,1,0
7978,Takuhiro Kitao,2,2002,1999,1,1,1
7979,Emanuel R. de Oliveira,1,1999,1999,1,0,0
7980,Carlos A.Garcia Canal,4,2001,2000,2,0,1
7981,Oussama Hijazi,1,2001,2001,1,0,0
7982,Ulf Lindstrom,15,2003,2002,3,0,2
7983,S. Solganik,1,2001,2001,1,0,0
7984,Steven B. Giddings,12,2003,2002,2.4,0,2
7985,R.Manvelyan,3,2002,1999,1,0,1
7986,V.V. Mkhitaryan,1,2003,2003,1,0,0
7987,Da-Hua Zhang,1,2002,2002,1,0,0
7988,M.Jimbo,1,2002,2002,1,0,0
7989,B. Zupnik,4,2000,2000,2,0,1
7990,H. Kihara,1,1999,1999,1,0,0
7991,Yu-Wen Lee,1,2001,2001,1,0,0
7992,Ilya Shapiro,2,1999,1999,2,0,1
7993,Daniel Waldram,17,2003,1999,3.4,0,2
7994,Jaume Garriga,8,2003,1999,1.6,0,2
7995,Mauricio Ayala,2,2002,2001,1,0,1
7996,V.F. Mukhanov,1,1999,1999,1,0,0
7997,F. Nesti,2,1999,1999,2,0,1
7998,N. Abdellatif,1,2002,2002,1,0,0
7999,J. Polonyi,6,2001,2000,2,0,2
8000,Huner Fanchiotti,4,2001,2000,2,0,1
8001,E. Lima,2,1999,1999,2,0,1
8002,Alessandro Torrielli,2,2003,2002,1,1,1
8003,M. Novello,4,2003,2002,1.3333333333333333,0,1
8004,Lutz M\oller,1,2001,2001,1,0,0
8005,Ming-Hsien Tu,3,2001,2001,3,0,1
8006,Yun Soo Myung,4,2002,2001,2,0,1
8007,M. Hassa\ine,1,2003,2003,1,0,0
8008,Jesper M. Grimstrup,1,2002,2002,1,1,0
8009,I. Ziyatdinov,1,2003,2003,1,0,0
8010,TetsuyaShiromizu,1,2000,2000,1,0,0
8011,C. Korff,6,2000,1999,3,0,2
8012,Ricardo Garcia-Salcedo,1,2002,2002,1,0,0
8013,Gustav W. Delius,1,1999,1999,1,0,0
8014,Martin Schvellinger,5,2002,2000,1.6666666666666667,0,2
8015,Y.C. Liang,1,2001,2001,1,0,0
8016,Mark Srednicki,2,2002,2002,2,0,1
8017,Raza M. Syed,1,2001,2001,1,0,0
8018,Victor T. Kim,2,2000,1999,1,0,1
8019,Jean-Francois Dufaux,1,2002,2002,1,1,0
8020,A. Waldron,12,2003,2001,3,0,2
8021,L. N. Alejo-Armenta,1,2000,2000,1,0,0
8022,C. Chryssomalakos,2,2001,1999,1,0,1
8023,B. K. Chung,4,2001,1999,2,0,1
8024,Yun S. Song,2,2001,1999,1,0,1
8025,A Doikou,1,2002,2002,1,0,0
8026,M. Botta Cantcheff,11,2003,2002,2.75,0,2
8027,Satoshi Nagaoka,3,2003,2003,1.5,0,1
8028,H.J de Vega,1,2001,2001,1,0,0
8029,Xin Liu,2,2003,1999,1,0,1
8030,Duiliu-Emanuel Diaconescu,9,2002,1999,2.25,0,2
8031,Oktay K. Pashaev,2,2001,1999,1,0,1
8032,K.V.Stepanyantz,3,2003,2003,1.5,0,1
8033,H.J.W. Muller-Kirsten,1,2002,2002,1,0,0
8034,P. Mosconi,2,2002,2001,1,0,1
8035,V.E. Didenko,1,2003,2003,1,1,0
8036,O. Pelc,1,1999,1999,1,0,0
8037,Juan M. Romero,3,2003,2002,1.5,0,1
8038,Jan Brugues,2,2002,2002,2,0,1
8039,A. Marzuoli,2,2002,2001,1,0,1
8040,J. Guven,1,2001,2001,1,1,0
8041,S. Larin,1,2002,2002,1,0,0
8042,D. Roest,5,2002,2001,2.5,0,2
8043,Joshua Erlich,9,2002,2000,3,0,2
8044,D. V. Gal'tsov,3,2001,2001,3,0,1
8045,B.Henrich,1,2003,2003,1,0,0
8046,Paul S. Aspinwall,12,2002,2000,3,0,2
8047,Raghunath Ratabole,2,2000,2000,2,1,1
8048,Finn Larsen,15,2002,2000,3.75,0,2
8049,V.A. Franke,3,2003,2000,1,1,1
8050,V. A. Ivanova,1,2001,2001,1,0,0
8051,B. Yapiskan,1,2002,2002,1,1,0
8052,A. Losev,7,2003,2001,1.75,0,2
8053,Alastair Paulin-Campbell,3,2002,1999,1.5,0,1
8054,Sebastiao Alves Dias,1,2001,2001,1,0,0
8055,A.Sagnotti,1,1999,1999,1,1,0
8056,N.T.Yilmaz,1,2003,2003,1,0,0
8057,A. P. Balachandran,7,2003,2002,1.75,0,2
8058,Niklas Beisert,1,2002,2002,1,0,0
8059,Hyeong-Chan Kim,4,2002,2002,2,0,1
8060,M. Koseki,1,1999,1999,1,0,0
8061,G. F. Chew,1,1999,1999,1,1,0
8062,J.Soda,1,2000,2000,1,1,0
8063,Zi-Xiang Wang,1,1999,1999,1,0,0
8064,R.R. Martinez-Acosta,1,2000,2000,1,0,0
8065,B. Kloib\ock,1,2002,2002,1,0,0
8066,Christian Rupp,4,2002,2001,1.3333333333333333,0,1
8067,Sergio Zerbini,9,2002,2001,2.25,0,2
8068,Alvaro Nunez,1,2003,2003,1,0,0
8069,Nick Dorey,14,2002,2000,3.5,0,2
8070,M. Cadoni,9,2002,2002,3,0,2
8071,T. Hubsch,6,2002,2000,2,0,2
8072,Shlomo S. Razamat,2,2002,2002,2,0,1
8073,V. B. Bezerra,3,2002,2001,1.5,1,1
8074,Carmen N\'u\~nez,1,1999,1999,1,0,0
8075,Omer F. Dayi,1,2000,2000,1,0,0
8076,Eduardo Guendelman,3,2003,2002,1.5,1,1
8077,R. G. Vishwakarma,1,2002,2002,1,1,0
8078,T. Brotz,1,1999,1999,1,0,0
8079,B. Dimitrov,1,1999,1999,1,0,0
8080,Oren Bergman,6,2002,1999,1.5,1,2
8081,Filipe Paccetti Correia,1,2002,2002,1,0,0
8082,Stefano Sciuto,2,2002,2000,1,0,1
8083,P. Ma\'{s}lanka,1,1999,1999,1,0,0
8084,Naureen Goheer,1,2002,2002,1,0,0
8085,M. Matone,2,2000,2000,2,0,1
8086,B. G. Nickel,1,2000,2000,1,0,0
8087,Karl Millar,1,2000,2000,1,0,0
8088,Konstadinos Sfetsos,11,2002,2002,2.75,0,2
8089,D. Dalmazi,6,2003,1999,1.2,0,2
8090,V. N. Pervushin,3,2000,1999,1.5,0,1
8091,Vakif K. Onemli,3,2003,2000,1,0,1
8092,M. Matsunaga,1,2003,2003,1,0,0
8093,Tevian Dray,1,1999,1999,1,0,0
8094,L. Mesref,8,2003,2002,2,0,2
8095,Maciej Slusarczyk,1,1999,1999,1,1,0
8096,A.V. Zotov,1,2003,2003,1,0,0
8097,Marcos Sampaio,1,2002,2002,1,0,0
8098,John F. Tighe,4,2001,2001,2,0,1
8099,Tanmay Vachaspati,10,2003,2002,2.5,0,2
8100,R. Garavuso,1,2002,2002,1,0,0
8101,Daniel Marti,1,2001,2001,1,0,0
8102,Marcos Rigol,2,2001,1999,1,1,1
8103,N. K. Nielsen,1,2000,2000,1,0,0
8104,J.D.Laenge,1,2003,2003,1,0,0
8105,M. Khalili,1,1999,1999,1,0,0
8106,Yu. V. Novozhilov,1,1999,1999,1,1,0
8107,K. Savvidy,1,1999,1999,1,1,0
8108,P. B. Wiegmann,2,2001,1999,1,0,1
8109,Paul Federbush,5,2000,1999,2.5,0,2
8110,Ryo Sugisaka,6,2002,2001,2,0,2
8111,J.Kotanski,1,2002,2002,1,1,0
8112,Antonio Padilla,6,2003,2001,2,0,2
8113,A C Tort,1,2001,2001,1,0,0
8114,T. Kunihiro,2,2001,1999,1,0,1
8115,Harald G. Svendsen,2,2003,1999,1,0,1
8116,B. L. Feigin,2,2000,1999,1,0,1
8117,S. van der Loo,2,2001,1999,1,0,1
8118,J. Negro,1,2002,2002,1,0,0
8119,S. A. Paston,4,2000,1999,2,1,1
8120,Henrique Boschi-Filho,7,2002,2000,1.75,0,2
8121,M. Sakamoto,3,1999,1999,3,0,1
8122,P. Fonseca,1,2001,2001,1,0,0
8123,A. A. Khelashvili,1,2000,2000,1,0,0
8124,S. Esposito,1,2003,2003,1,0,0
8125,Hans Peter Nilles,9,2002,2000,2.25,0,2
8126,Bjorn Andreas,5,2001,1999,1.6666666666666667,0,2
8127,Julieta Medina,1,2002,2002,1,0,0
8128,HernandoQuevedo,1,2001,2001,1,1,0
8129,E. L. Sahraoui,1,2000,2000,1,0,0
8130,Stephan Elser,1,2001,2001,1,1,0
8131,Mitsuhiro Kato,1,1999,1999,1,0,0
8132,S.Rouhani,1,2002,2002,1,0,0
8133,Albert Schwarz,8,2002,2000,2,0,2
8134,James Lucietti,1,2003,2003,1,0,0
8135,P. A. Horv\'athy,8,2003,2000,1.6,0,2
8136,Shogo Tanimura,5,2002,2001,1.6666666666666667,0,2
8137,A. J. Nurmagambetov,1,2001,2001,1,0,0
8138,M. La Camera,1,2001,2001,1,0,0
8139,Paul K.Townsend,2,2000,2000,2,0,1
8140,Antonella Grassi,4,2002,2002,1.3333333333333333,0,1
8141,Daisuke Yamada,1,2003,2003,1,0,0
8142,Dmitri Diakonov,8,2002,1999,2,0,2
8143,M. I. Caicedo,2,2002,2002,2,0,1
8144,C. Sigaud,1,1999,1999,1,0,0
8145,Chiara Pagani,1,2001,2001,1,0,0
8146,Luis Anchordoqui,3,2001,2000,1.5,1,1
8147,Yutaka Murakami,1,2002,2002,1,1,0
8148,Jonathan Tannenhauser,2,2001,2000,1,0,1
8149,V.I. Tkach,4,2002,2001,1.3333333333333333,0,1
8150,S. Profumo,1,2002,2002,1,1,0
8151,Guy Bonneau,3,2001,1999,1,1,1
8152,J. Wang,1,1999,1999,1,0,0
8153,N.D. Lambert,13,2002,2000,3.25,1,2
8154,J. Ambjorn,20,2002,2000,5,0,2
8155,Tom Imbo,2,2003,2003,2,0,1
8156,Hiroshi Ishikawa,4,2003,2000,1,0,1
8157,Yan-Gang Miao,6,2003,2001,1.5,0,2
8158,Alexei Deriglazov,1,2001,2001,1,0,0
8159,C.Csaki,1,2001,2001,1,0,0
8160,Anthony N. Hibberd,1,2001,2001,1,1,0
8161,Valery Marachevsky,1,1999,1999,1,0,0
8162,O. Bertolami,1,2002,2002,1,0,0
8163,Hiroshige Kajiura,6,2002,2001,2,0,2
8164,B. Gerganov,1,2000,2000,1,0,0
8165,Carsten van de Bruck,1,2001,2001,1,0,0
8166,Michael A.I. Flohr,1,2000,2000,1,0,0
8167,AnnamariaSinkovics,2,2002,2002,2,0,1
8168,J. Urrestilla,4,2002,2002,2,0,1
8169,Sergey Fomin,1,2001,2001,1,0,0
8170,Takayoshi Ootsuka,1,2000,2000,1,0,0
8171,Yuri I. Manin,1,2002,2002,1,0,0
8172,Sergey Klishevich,1,2000,2000,1,1,0
8173,Shinpei Kobayashi,3,2002,2000,1,1,1
8174,K.S. Narain,6,2003,2001,1.5,0,2
8175,Jungjai Lee,1,2001,2001,1,0,0
8176,H. Larsson,1,2001,2001,1,0,0
8177,A. Kempf,2,1999,1999,2,0,1
8178,Anton Yu. Alekseev,2,2002,2001,1,0,1
8179,S.P.Sorella,4,2003,2000,1.3333333333333333,0,1
8180,B. Kol,1,1999,1999,1,0,0
8181,H. Li,1,2002,2002,1,1,0
8182,A. M. Ghezelbash,1,2003,2003,1,0,0
8183,Bruce A. Campbell,3,2001,2000,1.5,0,1
8184,A. Khoudeir,1,1999,1999,1,0,0
8185,I. Bakas,8,2002,2000,2.6666666666666665,0,2
8186,S. James Gates Jr,4,2002,2001,2,0,1
8187,E. Imeroni,2,2002,2001,1,0,1
8188,A.Losev,1,1999,1999,1,0,0
8189,J Daboul,1,1999,1999,1,0,0
8190,Jos\'e F. Cari\~nena,2,2002,2000,1,0,1
8191,Tetsuo Deguchi,1,2000,2000,1,0,0
8192,Hae Myoung Kwon,1,2002,2002,1,0,0
8193,Eduardo S. Tututi,1,2002,2002,1,0,0
8194,X.Q. Luo,2,2001,1999,1,1,1
8195,A. Maia Jr,3,1999,1999,3,0,1
8196,S. Groot Nibbelink,13,2003,2001,2.6,0,2
8197,So Matsuura,5,2002,2001,1.6666666666666667,0,2
8198,G. Tsitsishvili,4,2002,2000,2,0,1
8199,J.F. Sanchez,1,1999,1999,1,0,0
8200,P.Provero,3,2001,2000,1.5,0,1
8201,C. A. A. de Carvalho,2,2002,2001,1,0,1
8202,O. Aharony,2,2002,1999,1,0,1
8203,Seok-In Hong,1,2000,2000,1,0,0
8204,S. B. Giddings,1,1999,1999,1,1,0
8205,Rabin Banerjee,13,2003,2000,3.25,0,2
8206,Jos\'e Antonio Martins Sim\~oes,1,2002,2002,1,0,0
8207,D. B. Papadopoulos,2,2002,1999,1,0,1
8208,P. Martinetti,2,2001,1999,1,0,1
8209,Morten Nielsen,2,2000,1999,1,0,1
8210,A. Tomasiello,6,2003,1999,2,0,2
8211,S.Odake,1,1999,1999,1,0,0
8212,Eva Silverstein,14,2003,2000,2.8,0,2
8213,D.J.Broadhurst,1,2000,2000,1,0,0
8214,K. Bautier,1,2000,2000,1,0,0
8215,Vanicson L. Campos,6,2002,2000,3,0,2
8216,F.Berruto,1,2000,2000,1,1,0
8217,D. Polyakov,1,1999,1999,1,1,0
8218,V.B. Kopeliovich,2,2003,2000,1,0,1
8219,Yoshio Yamaguchi,1,2001,2001,1,0,0
8220,M. Leo,1,1999,1999,1,0,0
8221,L. Martucci,3,2002,2002,3,0,1
8222,Gerhard Mack,1,2000,2000,1,1,0
8223,J. Sonnenschein,10,2001,1999,3.3333333333333335,0,2
8224,M. Gunaydin,3,2003,2000,1,0,1
8225,Toyohiro Tsurumaru,2,2000,1999,1,0,1
8226,U. Magnea,1,1999,1999,1,1,0
8227,Hendryk Pfeiffer,3,2003,2000,1,1,1
8228,Sergei D. Odintsov,62,2003,2000,12.4,0,2
8229,H. T. Cho,1,2000,2000,1,0,0
8230,Emmanuel Floratos,1,2002,2002,1,0,0
8231,J. Gamboa,13,2003,2001,2.6,1,2
8232,T. W. B. Kibble,2,1999,1999,2,0,1
8233,R. Akhoury,1,2000,2000,1,0,0
8234,Ryuichiro Kitano,1,2001,2001,1,1,0
8235,J.-T. Yee,1,2001,2001,1,0,0
8236,Mathias Klein,1,2000,2000,1,0,0
8237,I.B. Pestov,1,1999,1999,1,0,0
8238,D.Roest,1,2003,2003,1,0,0
8239,Alec Matusis,3,2000,1999,1.5,0,1
8240,M. Arik,3,2003,2002,1.5,1,1
8241,A.N.Manashov,4,2002,2002,2,1,1
8242,Emmanuel T. Rodulfo,1,2002,2002,1,0,0
8243,Sz. Borsanyi,1,2000,2000,1,0,0
8244,Konstantin Glaum,2,2003,2001,1,0,1
8245,F. Bazzocchi,1,2002,2002,1,1,0
8246,Masatoshi Nozaki,5,2001,2000,2.5,0,2
8247,Gungwon Kang,8,2002,2000,2,0,2
8248,Mikael Smedback,1,2001,2001,1,0,0
8249,Klaus Behrndt,19,2003,2000,3.8,0,2
8250,J.H.O.Sales,1,2003,2003,1,0,0
8251,M.P.Garcia del Moral,1,2001,2001,1,0,0
8252,A. Saharain,1,2000,2000,1,0,0
8253,Ken-ji Hamada,6,2002,2000,1.5,0,2
8254,Juan L. Manes,1,2001,2001,1,0,0
8255,M. Caicedo,1,2002,2002,1,0,0
8256,Ulrika Magnea,2,2000,1999,1,1,1
8257,B. Carter,1,2001,2001,1,0,0
8258,T.Padmanabhan,3,2003,2002,1.5,0,1
8259,G. Landolfi,1,1999,1999,1,0,0
8260,E.F.Moreno,2,2002,1999,1,0,1
8261,G.Cheng,2,2001,2001,2,0,1
8262,Janos Polonyi,6,2001,1999,2,0,2
8263,Adolfo Maia Jr,1,2002,2002,1,0,0
8264,M Govender,1,2001,2001,1,1,0
8265,C. Stornaiolo,1,2003,2003,1,0,0
8266,R.S. Ward,1,2001,2001,1,0,0
8267,C.H.Keitel,1,2003,2003,1,0,0
8268,P.Mitra,1,2002,2002,1,0,0
8269,Hitoshi Nishino,23,2003,2001,4.6,0,2
8270,Sergey Frolov,2,2001,2001,2,0,1
8271,J. Gaite,1,2000,2000,1,0,0
8272,Roberto Grena,1,2000,2000,1,0,0
8273,Renata Kallosh,26,2003,1999,5.2,0,2
8274,Carlos Tello,1,2003,2003,1,0,0
8275,A. J. Macfarlane,3,2001,2000,1.5,1,1
8276,Yan V Fyodorov,1,2002,2002,1,0,0
8277,Robert L. Karp,5,2002,2000,1.6666666666666667,0,2
8278,Gang Zhao,1,2003,2003,1,1,0
8279,Y. Abe,1,2003,2003,1,0,0
8280,T. ter Veldhuis,6,2002,1999,2,0,2
8281,Won Tae Kim,12,2002,1999,3,0,2
8282,K.P. Yogendran,2,2001,1999,1,0,1
8283,Xiang-Qian Luo,1,2002,2002,1,0,0
8284,Ian-Woo Kim,1,2002,2002,1,0,0
8285,Arkadii A. Popov,1,2001,2001,1,0,0
8286,A. Sotomayor,1,2000,2000,1,0,0
8287,J. F. Vazquez-Poritz,1,2001,2001,1,0,0
8288,Mikhail Voloshin,1,2000,2000,1,0,0
8289,J.deBoer,1,2002,2002,1,0,0
8290,Chethan N. Gowdigere,1,2002,2002,1,1,0
8291,Marija Zamaklar,5,2003,2001,1.25,0,2
8292,Olivier Verhoeven,1,2002,2002,1,0,0
8293,A. G. M. Schmidt,3,2000,1999,1.5,0,1
8294,Bunji Sakita,3,2001,2001,1.5,0,1
8295,B. Zwiebach,1,1999,1999,1,0,0
8296,G. V. Dunne,1,2000,2000,1,0,0
8297,Claus Kiefer,2,2002,2002,2,0,1
8298,Iosif Bena,16,2003,2000,3.2,0,2
8299,Josep Llosa,1,2000,2000,1,0,0
8300,Keith R. Dienes,2,2002,2001,1,0,1
8301,Joaquin Sanchez-Guillen,2,2002,2002,2,0,1
8302,H. Ballhausen,2,2003,2003,2,0,1
8303,Aalok Misra,7,2003,2000,1.75,0,2
8304,A.Lerda,1,2000,2000,1,0,0
8305,Nikita Nekrasov,3,1999,1999,3,0,1
8306,Ali Kaya,8,2003,1999,1.6,0,2
8307,C. A. Trugenberger,2,2002,1999,1,0,1
8308,Luca Griguolo,2,2001,2001,2,0,1
8309,A. Sedrakyan,5,2002,2000,1.6666666666666667,0,2
8310,U. D. Jentschura,2,2002,2000,1,0,1
8311,Konstantin Selivanov,1,2000,2000,1,1,0
8312,Daniele Binosi,2,2000,1999,1,0,1
8313,A.L. Shelepin,2,2000,2000,2,0,1
8314,Constantin Bachas,4,2003,2002,1.3333333333333333,0,1
8315,A. Gruppuso,2,2001,2000,1,0,1
8316,P. Prester,4,2002,2002,1.3333333333333333,0,1
8317,A. I. Karanikas,3,2003,1999,1,1,1
8318,T. Wiseman,4,2002,2002,2,0,1
8319,Y. Okawa,1,2001,2001,1,1,0
8320,V. Frolov,7,2003,2000,1.75,0,2
8321,M. Nitta,1,2002,2002,1,1,0
8322,B. Radak,1,2000,2000,1,0,0
8323,Martin B. Einhorn,4,2002,2002,2,0,1
8324,W.D. Linch,2,2002,2002,2,0,1
8325,Gavin Johnstone,2,2001,1999,1,0,1
8326,Jean-Pierre Derendinger,4,2000,1999,2,0,1
8327,A.P. Isaev,7,2003,2000,1.4,0,2
8328,P.Teotonio-Sobrinho,3,2000,1999,1.5,1,1
8329,Yuri Kubyshin,1,2001,2001,1,0,0
8330,Nicolas Boulanger,9,2003,2002,2.25,0,2
8331,Bobby Acharya,4,2002,2001,2,0,1
8332,R. Rademacher,1,2000,2000,1,0,0
8333,V.E.R.Lemes,4,2003,2000,1.3333333333333333,0,1
8334,K. Dasgupta,3,2001,1999,1,0,1
8335,M. Khorrami,2,2000,1999,1,0,1
8336,Amir-Kian Kashani-Poor,2,2002,2001,1,0,1
8337,Marc-Andre Lewis,2,2000,1999,1,0,1
8338,Chao-Shang Huang,1,2001,2001,1,0,0
8339,G. Bonneau,1,2001,2001,1,0,0
8340,J. Walcher,9,2002,2000,2.25,0,2
8341,F. Marchesano,5,2003,2002,1.6666666666666667,1,2
